stripe_id,reference,date,gross_amount,fee,net_amount,currency,payee,status
po_6646803,REF-178332,2026-03-22T00:00:00Z,273.65,13.8,235.62,USD,"Williams, Oneill and Torres",failed
po_2775920,REF-590716,2026-02-27T00:00:00Z,11306.49,1.59,11268.14,GBP,"Howard, Russo and Smith",settled
po_8442257,REF-906384,2026-01-02T00:00:00Z,17005.420000000002,10.34,16986.43,USD,Jones-Graham,settled
po_6043550,REF-548290,2026-03-11T00:00:00Z,2433.4500000000003,19.26,2392.09,USD,Todd-Oconnor,settled
po_4760258,REF-626469,2026-01-15T00:00:00Z,11803.23,1.55,11763.72,USD,"Johnson, Harrison and Thomas",pending
po_5375197,REF-606341,2026-03-19T00:00:00Z,16533.8,5.32,16493.69,GBP,Coffey-Howell,settled
po_2766340,REF-718543,2026-04-29T00:00:00Z,15664.11,13.92,15617.58,GBP,Colon Group,settled
po_8779870,REF-359481,2026-01-17T00:00:00Z,19219.890000000003,2.53,19200.9,EUR,Brown and Sons,processing
po_4522962,REF-864241,2026-01-25T00:00:00Z,6818.5199999999995,6.99,6798.9,EUR,Arellano-Whitaker,pending
po_4420921,REF-169689,2026-03-22T00:00:00Z,20548.53,1.63,20544.94,EUR,Gallegos-Stewart,pending
po_8120587,REF-559002,2026-04-10T00:00:00Z,6644.72,16.82,6637.84,GBP,"Nguyen, Williams and Smith",settled
po_6277836,REF-740794,2026-04-01T00:00:00Z,16721.45,15.5,16710.18,GBP,"Roberts, Frazier and Smith",failed
po_3240872,REF-659790,2026-01-07T00:00:00Z,10062.42,11.55,10051.87,USD,Shaw-Stuart,pending
po_8567612,REF-776163,2026-04-22T00:00:00Z,17389.88,7.85,17349.27,GBP,"Rogers, Anderson and Campos",failed
po_6135826,REF-612393,2026-03-04T00:00:00Z,4563.26,16.33,4541.33,GBP,Davis PLC,settled
po_8761761,REF-412110,2026-02-18T00:00:00Z,14248.380000000001,15.92,14218.29,GBP,Ramsey-Caldwell,failed
po_4323826,REF-205566,2026-03-15T00:00:00Z,16369.84,1.83,16339.29,EUR,Holmes and Sons,processing
po_7614280,REF-132591,2026-02-28T00:00:00Z,3593.77,5.13,3554.85,GBP,Kim Group,failed
po_3605402,REF-358500,2026-02-07T00:00:00Z,18778.85,5.61,18744.25,GBP,Austin-Bonilla,settled
po_9507289,REF-861170,2026-02-22T00:00:00Z,14842.39,4.29,14798.47,EUR,Richards-Johnson,pending
po_7612543,REF-864776,2026-02-25T00:00:00Z,17791.28,18.37,17748.02,EUR,"Dorsey, Patterson and Harrison",processing
po_7337981,REF-798681,2026-04-08T00:00:00Z,10243.5,2.51,10231.16,EUR,"Savage, Garcia and Robinson",settled
po_8421458,REF-853358,2026-03-09T00:00:00Z,227.79000000000002,18.1,188.58,USD,Reeves Ltd,processing
po_9724649,REF-833176,2026-02-09T00:00:00Z,4632.66,12.55,4584.45,GBP,Kirk-Morales,pending
po_7419930,REF-101483,2026-02-17T00:00:00Z,3062.94,18.6,3014.35,USD,Elliott-Wallace,failed
po_1868046,REF-216810,2026-01-31T00:00:00Z,1754.7099999999998,4.98,1730.37,EUR,Moore LLC,pending
po_1449635,REF-388523,2026-01-24T00:00:00Z,2685.37,8.83,2658.62,USD,Moore LLC,settled
po_6824539,REF-787036,2026-03-12T00:00:00Z,11824.74,12.33,11814.92,USD,Peters-Ward,failed
po_8473910,REF-443778,2026-04-14T00:00:00Z,3346.53,1.56,3306.84,USD,"Howard, Lynch and Morris",pending
po_1789860,REF-170294,2026-04-30T00:00:00Z,19887.02,12.88,19864.28,USD,"Molina, Wells and Bright",processing
po_3952379,REF-815938,2026-02-12T00:00:00Z,12949.13,8.43,12903.97,EUR,"Martinez, Joseph and Simmons",failed
po_5536395,REF-209454,2026-02-12T00:00:00Z,11185.2,7.16,11146.69,GBP,Fitzgerald-Watson,settled
po_8142813,REF-504819,2026-03-03T00:00:00Z,22708.379999999997,18.51,22668.96,USD,Kelly-Murphy,processing
po_2443563,REF-828735,2026-03-27T00:00:00Z,11058.130000000001,13.27,11054.45,GBP,Walters LLC,processing
po_3686160,REF-569341,2026-03-05T00:00:00Z,24473.63,5.04,24458.97,EUR,Anderson LLC,settled
po_7525972,REF-371245,2026-01-18T00:00:00Z,8943.32,16.23,8925.44,GBP,Pena Inc,processing
po_3365308,REF-152611,2026-04-06T00:00:00Z,24662.96,17.93,24644.11,GBP,"Cox, Fernandez and Baker",pending
po_4047223,REF-918338,2026-03-11T00:00:00Z,21337.24,8.38,21319.56,USD,Thornton and Sons,settled
po_2227669,REF-663811,2026-04-13T00:00:00Z,21930.9,19.54,21889.66,EUR,Randolph and Sons,processing
po_9360674,REF-867847,2026-02-24T00:00:00Z,3187.38,9.1,3147.12,GBP,"Fox, Hernandez and Ryan",settled
po_5759893,REF-566762,2026-01-31T00:00:00Z,2516.0,11.64,2505.35,EUR,"Johnson, Meyer and Hanna",settled
po_7285689,REF-295515,2026-02-24T00:00:00Z,6019.91,9.31,5978.08,GBP,Farrell-Willis,settled
po_3904487,REF-170326,2026-02-08T00:00:00Z,19035.31,14.47,19013.82,GBP,Cooper PLC,pending
po_3062316,REF-713659,2026-03-14T00:00:00Z,3441.79,19.43,3430.42,GBP,Jones Group,settled
po_7552975,REF-575402,2026-02-22T00:00:00Z,23704.53,7.0,23703.18,EUR,Flynn Group,pending
po_8949617,REF-561552,2026-02-16T00:00:00Z,10097.95,8.31,10061.69,GBP,Newman-Thomas,failed
po_2184633,REF-624428,2026-01-01T00:00:00Z,1220.61,2.18,1195.55,EUR,Kennedy-Marks,processing
po_9996106,REF-876366,2026-02-07T00:00:00Z,24925.7,13.91,24901.8,EUR,Smith-Ortiz,processing
po_5146853,REF-420119,2026-01-17T00:00:00Z,895.38,2.69,891.66,EUR,Webster and Sons,pending
po_3238579,REF-217480,2026-01-13T00:00:00Z,6099.45,7.75,6064.32,USD,Rose-Gonzales,processing
po_9416644,REF-365238,2026-04-29T00:00:00Z,6953.45,18.58,6930.09,EUR,Farrell-Willis,pending
po_5199941,REF-359462,2026-04-22T00:00:00Z,23886.48,13.41,23882.13,GBP,"Gray, Williams and Weaver",pending
po_8894132,REF-744588,2026-03-17T00:00:00Z,22622.969999999998,19.03,22601.35,GBP,Phillips-Wyatt,pending
po_9295548,REF-222602,2026-04-17T00:00:00Z,3497.12,12.53,3456.27,GBP,Howard-Mcdonald,settled
po_2262175,REF-109466,2026-04-17T00:00:00Z,21434.17,13.04,21405.14,GBP,"Hernandez, Wade and Rodriguez",failed
po_6919121,REF-822078,2026-02-22T00:00:00Z,4311.55,3.96,4308.76,EUR,Arellano-Whitaker,pending
po_2028247,REF-389947,2026-01-11T00:00:00Z,3235.38,6.38,3227.46,USD,Murray Group,failed
po_1410093,REF-896883,2026-01-01T00:00:00Z,1263.37,6.13,1255.52,EUR,Shaw-Stuart,failed
po_8964398,REF-607737,2026-02-28T00:00:00Z,2205.67,5.19,2173.82,GBP,Green Ltd,processing
po_7536971,REF-565371,2026-01-16T00:00:00Z,11055.789999999999,3.01,11034.88,USD,Robinson and Sons,pending
po_5186937,REF-153481,2026-03-31T00:00:00Z,15219.13,9.3,15190.23,USD,Jacobs PLC,processing
po_4708558,REF-298121,2026-03-01T00:00:00Z,12641.609999999999,3.13,12618.56,EUR,Hays-Dalton,settled
po_8070294,REF-925766,2026-03-30T00:00:00Z,8729.35,4.55,8682.27,USD,"George, Lewis and Mitchell",pending
po_5867093,REF-193158,2026-03-17T00:00:00Z,21426.26,16.65,21412.96,GBP,"Martinez, Joseph and Simmons",processing
po_3637555,REF-159112,2026-03-21T00:00:00Z,3728.8,1.89,3705.17,GBP,Buckley and Sons,processing
po_3357377,REF-328903,2026-03-18T00:00:00Z,16742.399999999998,14.89,16724.64,USD,Nguyen-White,processing
po_5853563,REF-487633,2026-02-20T00:00:00Z,23311.829999999998,9.0,23297.39,EUR,"Rodriguez, Sutton and Santiago",pending
po_6244702,REF-654027,2026-04-19T00:00:00Z,20530.89,6.96,20505.63,EUR,"Howard, Russo and Smith",settled
po_4836380,REF-696515,2026-02-19T00:00:00Z,2763.49,9.51,2727.93,GBP,Cooper PLC,failed
po_6924480,REF-246456,2026-03-22T00:00:00Z,18450.19,12.17,18425.67,GBP,"Rollins, Charles and Black",failed
po_1775752,REF-515759,2026-03-03T00:00:00Z,11370.359999999999,5.19,11342.65,USD,Nguyen-Roberts,processing
po_2458765,REF-769383,2026-02-15T00:00:00Z,3104.5499999999997,13.8,3068.45,GBP,Walters PLC,failed
po_5933474,REF-553527,2026-04-13T00:00:00Z,13973.69,8.65,13935.87,USD,Jones-Turner,settled
po_4529282,REF-551875,2026-02-20T00:00:00Z,12683.23,10.61,12656.85,EUR,Wilson Ltd,failed
po_4535213,REF-450431,2026-01-23T00:00:00Z,13286.75,15.78,13246.2,EUR,Gomez-Cardenas,failed
po_8843765,REF-968125,2026-04-01T00:00:00Z,12218.5,15.84,12208.84,GBP,Wilson Ltd,pending
po_9610099,REF-210472,2026-02-19T00:00:00Z,21904.480000000003,10.54,21884.08,EUR,"Payne, Wall and Hernandez",processing
po_7997574,REF-362752,2026-02-03T00:00:00Z,23607.8,5.36,23567.6,GBP,Silva-Green,failed
po_4414013,REF-359600,2026-03-10T00:00:00Z,17417.9,10.38,17392.7,USD,Cobb Group,pending
po_5034253,REF-938649,2026-01-20T00:00:00Z,2328.62,7.91,2299.2,GBP,Mata Inc,pending
po_8154596,REF-169801,2026-03-27T00:00:00Z,6102.8,1.66,6078.09,EUR,Hunt PLC,settled
po_2328461,REF-910846,2026-03-25T00:00:00Z,15167.380000000001,8.15,15119.77,USD,"Evans, Conway and Hall",failed
po_5776107,REF-423912,2026-04-18T00:00:00Z,20561.420000000002,6.78,20525.2,USD,Bowman LLC,settled
po_9718692,REF-111319,2026-02-26T00:00:00Z,22451.75,17.52,22450.28,GBP,Mccoy Ltd,pending
po_3329220,REF-498919,2026-01-14T00:00:00Z,4523.04,15.33,4488.56,USD,Schneider Ltd,pending
po_3809601,REF-271993,2026-04-23T00:00:00Z,4070.0699999999997,10.39,4025.43,USD,Allen Group,settled
po_4011818,REF-942221,2026-01-14T00:00:00Z,10053.93,7.33,10037.26,GBP,Anderson Inc,processing
po_1200078,REF-279428,2026-01-21T00:00:00Z,10840.640000000001,4.75,10821.95,USD,"Johnson, Harrison and Thomas",failed
po_4903804,REF-934001,2026-02-10T00:00:00Z,16666.27,10.58,16626.97,USD,Howe and Sons,processing
po_6401100,REF-861346,2026-03-24T00:00:00Z,1278.6,18.02,1261.54,USD,Walters LLC,settled
po_3644930,REF-860305,2026-01-31T00:00:00Z,11064.7,4.67,11060.6,EUR,Fletcher-Pruitt,settled
po_8962779,REF-747968,2026-01-09T00:00:00Z,21289.85,14.66,21249.55,GBP,"Savage, Garcia and Robinson",processing
po_1939699,REF-556791,2026-03-13T00:00:00Z,6829.07,13.54,6806.13,EUR,Rhodes Ltd,settled
po_9386050,REF-789589,2026-03-10T00:00:00Z,13627.03,8.64,13587.04,USD,Zimmerman Group,processing
po_9106263,REF-691915,2026-02-03T00:00:00Z,14665.8,9.87,14622.17,EUR,Allen and Sons,settled
po_4180902,REF-838164,2026-02-01T00:00:00Z,16682.08,2.13,16645.38,GBP,Dickson-Padilla,failed
po_4606435,REF-597341,2026-03-12T00:00:00Z,13346.38,7.45,13314.58,GBP,Randall-Kerr,processing
po_7444535,REF-955194,2026-04-24T00:00:00Z,4121.160000000001,6.43,4106.14,EUR,"Savage, Garcia and Robinson",pending
po_7799154,REF-895655,2026-04-02T00:00:00Z,14657.91,19.45,14648.77,USD,Mccoy Ltd,processing
po_5392329,REF-509394,2026-04-30T00:00:00Z,20800.01,3.53,20765.14,EUR,"Malone, Bell and Bryant",failed
po_8706951,REF-535790,2026-01-22T00:00:00Z,6406.84,6.24,6404.26,GBP,"Curtis, Turner and Soto",failed
po_6577582,REF-384054,2026-01-26T00:00:00Z,18535.829999999998,6.49,18511.41,GBP,Wong PLC,settled
po_9239612,REF-349180,2026-02-17T00:00:00Z,4543.74,4.3,4511.3,GBP,Mcclain-Jensen,failed
po_7042039,REF-281958,2026-02-25T00:00:00Z,4484.13,1.04,4471.38,GBP,Colon Group,processing
po_5363341,REF-654730,2026-04-12T00:00:00Z,6562.63,4.73,6545.74,GBP,"Howard, Lynch and Morris",settled
po_2191374,REF-350202,2026-04-25T00:00:00Z,3575.46,13.01,3529.34,EUR,Mcclain-Jensen,settled
po_9705239,REF-723832,2026-04-13T00:00:00Z,2923.67,12.36,2877.94,USD,"Lewis, Joyce and Robertson",settled
po_7967827,REF-466997,2026-01-10T00:00:00Z,10636.06,18.29,10632.9,EUR,Robinson and Sons,settled
po_5433773,REF-927538,2026-02-22T00:00:00Z,4184.9400000000005,12.72,4147.31,GBP,Morris Inc,failed
po_5796901,REF-499220,2026-04-07T00:00:00Z,21270.56,16.92,21265.41,GBP,Spears-Beck,pending
po_5584551,REF-358674,2026-01-21T00:00:00Z,16073.31,7.15,16049.92,USD,Rogers Inc,processing
po_7542320,REF-721840,2026-01-21T00:00:00Z,22410.13,1.3,22387.39,EUR,"Ward, Garcia and Henry",failed
po_8275450,REF-385835,2026-03-18T00:00:00Z,1070.3799999999999,17.62,1033.02,GBP,Hunt PLC,failed
po_3875835,REF-115810,2026-04-01T00:00:00Z,15489.1,2.68,15483.83,EUR,"Nguyen, Williams and Smith",failed
po_2021485,REF-787236,2026-04-17T00:00:00Z,16616.140000000003,19.67,16590.56,EUR,Todd-Oconnor,pending
po_7082101,REF-356032,2026-03-23T00:00:00Z,6067.96,7.13,6029.06,USD,Jones-Graham,pending
po_2380613,REF-886339,2026-04-03T00:00:00Z,14047.59,16.3,14014.27,GBP,"Howell, Hart and Swanson",pending
po_5274755,REF-387048,2026-03-20T00:00:00Z,14769.24,12.11,14734.99,GBP,Bryant LLC,settled
po_6366676,REF-558916,2026-01-04T00:00:00Z,16651.74,7.08,16627.72,EUR,Allen Inc,failed
po_1365165,REF-839699,2026-02-17T00:00:00Z,16915.26,10.71,16900.98,GBP,"Berry, Rios and Marshall",pending
po_4666023,REF-652819,2026-01-08T00:00:00Z,5167.110000000001,1.78,5132.22,EUR,"Hernandez, Greer and Jackson",settled
po_5190965,REF-312160,2026-01-31T00:00:00Z,12058.609999999999,16.28,12037.05,EUR,Gordon-Roberts,processing
po_9145722,REF-333327,2026-01-11T00:00:00Z,16969.18,14.74,16932.66,GBP,Mullins-Cabrera,processing
po_4490119,REF-536247,2026-04-19T00:00:00Z,19596.739999999998,19.29,19583.48,EUR,"Johnson, Meyer and Hanna",settled
po_4223585,REF-152976,2026-01-13T00:00:00Z,5105.88,4.58,5071.01,GBP,Anderson Inc,settled
po_1238332,REF-452700,2026-02-09T00:00:00Z,7820.26,6.35,7800.37,GBP,Lawrence-Lee,settled
po_5277779,REF-631675,2026-04-14T00:00:00Z,18698.47,9.61,18665.09,EUR,Wong PLC,processing
po_9510197,REF-443085,2026-03-13T00:00:00Z,14620.109999999999,9.63,14588.73,USD,"Moss, Atkins and Daniels",settled
po_7444012,REF-188743,2026-03-18T00:00:00Z,13471.16,7.34,13436.9,GBP,Walters LLC,settled
po_3850029,REF-553570,2026-02-07T00:00:00Z,7872.1900000000005,3.97,7856.34,EUR,Bowman LLC,processing
po_7304047,REF-172484,2026-04-10T00:00:00Z,8295.710000000001,1.83,8272.59,EUR,"Garza, Barker and Maddox",pending
po_9309537,REF-234401,2026-04-05T00:00:00Z,18988.11,14.32,18975.29,EUR,Mckinney-Cooper,processing
po_6429336,REF-412551,2026-03-25T00:00:00Z,2710.81,10.27,2668.5,USD,Mann Group,failed
po_6830521,REF-820650,2026-03-03T00:00:00Z,21751.94,9.89,21733.37,GBP,Smith-Gaines,failed
po_7833899,REF-686864,2026-02-22T00:00:00Z,16973.96,7.49,16941.64,USD,Dickson-Gutierrez,failed
po_7625767,REF-715527,2026-01-26T00:00:00Z,2967.0,2.28,2936.26,USD,Jones Group,pending
po_9513896,REF-986743,2026-02-26T00:00:00Z,16071.7,19.82,16039.95,EUR,"George, Lewis and Mitchell",pending
po_8079251,REF-618689,2026-01-20T00:00:00Z,23257.88,5.47,23244.61,USD,Pierce Inc,settled
po_9794036,REF-611555,2026-01-14T00:00:00Z,10167.810000000001,7.57,10149.03,GBP,Price PLC,processing
po_3788395,REF-465216,2026-01-24T00:00:00Z,4403.62,10.9,4365.07,USD,"Howard, Russo and Smith",settled
po_6110440,REF-996684,2026-01-27T00:00:00Z,22043.2,19.75,21999.82,GBP,Hamilton-Bautista,pending
po_8201913,REF-458131,2026-04-10T00:00:00Z,3247.93,13.78,3204.94,GBP,Nguyen-Roberts,failed
po_8828798,REF-451106,2026-03-12T00:00:00Z,24190.16,12.46,24165.42,GBP,Smith and Sons,pending
po_9647339,REF-855018,2026-03-24T00:00:00Z,9653.529999999999,1.19,9638.82,USD,"Ball, Henderson and Caldwell",pending
po_2806165,REF-796276,2026-03-26T00:00:00Z,15320.84,3.95,15287.49,GBP,Anderson-Parks,failed
po_2033269,REF-573566,2026-02-22T00:00:00Z,21162.82,2.27,21139.47,EUR,Harvey Inc,processing
po_2238779,REF-668129,2026-04-11T00:00:00Z,21251.22,6.25,21234.15,GBP,"Garcia, Mercado and West",processing
po_3246094,REF-861142,2026-02-20T00:00:00Z,6759.91,16.29,6724.46,USD,Brown and Sons,processing
po_6366022,REF-954175,2026-03-26T00:00:00Z,16445.75,16.84,16422.31,GBP,Randall-Kerr,processing
po_7165694,REF-985250,2026-03-09T00:00:00Z,18082.82,14.68,18052.7,USD,Morris Inc,processing
po_7963691,REF-893554,2026-04-29T00:00:00Z,23673.35,11.68,23653.59,GBP,"Snow, Rodgers and Miller",failed
po_2118896,REF-143608,2026-03-09T00:00:00Z,891.32,15.41,882.58,GBP,Skinner Ltd,processing
po_9103615,REF-118299,2026-01-20T00:00:00Z,10730.59,13.17,10729.54,USD,Fletcher-Pruitt,settled
po_5215402,REF-527859,2026-03-16T00:00:00Z,12308.89,1.11,12272.33,EUR,Maxwell-Shepherd,failed
po_6545135,REF-882514,2026-03-04T00:00:00Z,22370.68,2.8,22359.28,GBP,"Bryant, Harrison and Carter",pending
po_7477773,REF-633086,2026-04-09T00:00:00Z,3223.29,6.99,3216.3,EUR,Garcia and Sons,processing
po_6184666,REF-158296,2026-03-26T00:00:00Z,1082.8,6.38,1046.11,USD,Gomez-Cardenas,processing
po_2832248,REF-733741,2026-03-11T00:00:00Z,20522.38,1.25,20511.52,GBP,King LLC,failed
po_1241600,REF-760874,2026-02-14T00:00:00Z,16406.59,4.15,16377.28,GBP,Bryant LLC,failed
po_8217658,REF-816430,2026-04-03T00:00:00Z,7857.78,13.02,7855.0,EUR,Hamilton-Bautista,pending
po_5868690,REF-971836,2026-04-09T00:00:00Z,22443.2,13.4,22409.41,USD,Juarez-Jones,settled
po_9553014,REF-314463,2026-03-26T00:00:00Z,10210.67,1.08,10201.49,USD,Richards-Johnson,settled
po_7811410,REF-333268,2026-01-15T00:00:00Z,14034.300000000001,10.37,13992.03,GBP,"Martinez, Joseph and Simmons",pending
po_4996787,REF-263667,2026-04-27T00:00:00Z,19121.2,1.25,19086.9,USD,"Pena, Jones and Sanchez",processing
po_2076163,REF-774662,2026-03-17T00:00:00Z,12243.140000000001,8.69,12232.86,EUR,Anderson Inc,processing
po_6421371,REF-339997,2026-02-09T00:00:00Z,17465.73,8.97,17457.89,USD,Newman-Thomas,settled
po_8054145,REF-871556,2026-02-09T00:00:00Z,23733.5,1.7,23708.27,USD,Reynolds-Harris,failed
po_3977577,REF-671050,2026-03-18T00:00:00Z,18817.1,7.08,18778.89,GBP,"Garza, Barker and Maddox",processing
po_3322079,REF-821578,2026-01-25T00:00:00Z,18684.859999999997,7.1,18670.19,EUR,"Bell, Pollard and Berry",settled
po_8784414,REF-656233,2026-04-19T00:00:00Z,21598.14,3.09,21592.8,EUR,Allen Ltd,processing
po_5682675,REF-538269,2026-03-02T00:00:00Z,14534.65,15.39,14510.64,EUR,Davis Group,pending
po_9563572,REF-740375,2026-04-11T00:00:00Z,14318.6,1.02,14280.67,USD,Phillips-Wyatt,processing
po_2435092,REF-626175,2026-04-26T00:00:00Z,17151.75,1.07,17137.95,EUR,Smith-Abbott,pending
po_7044654,REF-552033,2026-01-19T00:00:00Z,746.76,9.11,724.05,USD,Banks-Savage,processing
po_6000554,REF-649987,2026-01-07T00:00:00Z,4910.08,1.96,4887.61,GBP,Johnson-Ruiz,pending
po_5095100,REF-645957,2026-01-22T00:00:00Z,21281.49,11.53,21279.68,GBP,Robinson and Sons,processing
po_9382060,REF-906866,2026-03-06T00:00:00Z,3978.27,2.53,3963.49,EUR,Contreras LLC,settled
po_8239919,REF-812834,2026-04-19T00:00:00Z,6381.59,15.28,6371.82,GBP,Mann Group,pending
po_2274272,REF-886568,2026-02-06T00:00:00Z,20969.65,2.98,20931.22,EUR,Gonzalez-Pennington,settled
po_8418843,REF-145885,2026-04-05T00:00:00Z,2031.81,13.54,2017.98,EUR,Kirk-Henson,pending
po_6359473,REF-960511,2026-04-24T00:00:00Z,22776.98,17.6,22727.63,GBP,Wagner Ltd,pending
po_8732870,REF-286331,2026-01-07T00:00:00Z,22736.45,2.29,22731.71,EUR,Mitchell-Byrd,settled
po_5237614,REF-355729,2026-01-21T00:00:00Z,15450.71,5.45,15423.21,EUR,"Murphy, Jordan and Whitney",pending
po_3627549,REF-702837,2026-02-27T00:00:00Z,12504.19,15.88,12502.91,USD,Howard LLC,settled
po_1763145,REF-216038,2026-01-17T00:00:00Z,1255.48,15.43,1212.78,GBP,Beard-Cooper,processing
po_9159497,REF-729968,2026-01-29T00:00:00Z,6995.25,8.55,6981.97,GBP,Cooper Ltd,pending
po_3589728,REF-149569,2026-02-06T00:00:00Z,14082.13,11.68,14039.82,GBP,"Molina, Wells and Bright",failed
po_9646009,REF-771681,2026-02-21T00:00:00Z,4813.8099999999995,1.39,4797.16,USD,Pena Inc,settled
po_2757793,REF-210947,2026-03-25T00:00:00Z,23439.32,1.99,23435.41,GBP,Garcia and Sons,failed
po_7618353,REF-825420,2026-01-13T00:00:00Z,14347.26,17.9,14320.39,USD,"George, Lewis and Mitchell",failed
po_5902041,REF-408041,2026-03-02T00:00:00Z,8298.32,16.1,8255.61,EUR,Ingram PLC,failed
po_1079643,REF-557552,2026-01-24T00:00:00Z,13985.26,12.04,13969.26,GBP,Joseph Group,failed
po_2655024,REF-562586,2026-03-02T00:00:00Z,3461.83,8.61,3439.89,GBP,Harvey Inc,settled
po_7004501,REF-360564,2026-01-08T00:00:00Z,6571.86,7.97,6559.08,GBP,Griffin Inc,processing
po_8638619,REF-590721,2026-04-17T00:00:00Z,4774.389999999999,6.17,4725.45,GBP,Walters LLC,processing
po_6643721,REF-717048,2026-04-07T00:00:00Z,21438.109999999997,18.97,21408.94,USD,Jones-Graham,pending
po_1858631,REF-820547,2026-04-08T00:00:00Z,19526.82,15.17,19500.39,USD,Walters PLC,failed
po_8615569,REF-770173,2026-03-20T00:00:00Z,24200.530000000002,13.87,24160.24,EUR,Fitzgerald-Watson,processing
po_8537227,REF-342849,2026-01-23T00:00:00Z,9742.179999999998,3.1,9695.46,GBP,Jacobs PLC,pending
po_7783608,REF-250544,2026-03-11T00:00:00Z,17365.89,11.07,17363.62,GBP,Smith and Sons,settled
po_3080016,REF-485781,2026-04-22T00:00:00Z,16969.7,8.0,16942.75,GBP,Charles-Butler,processing
po_5558849,REF-752480,2026-04-06T00:00:00Z,12341.69,9.45,12338.92,USD,Perez-Neal,processing
po_6125508,REF-543347,2026-04-03T00:00:00Z,19369.82,18.55,19361.28,USD,Flynn-Matthews,failed
po_5628150,REF-493041,2026-04-24T00:00:00Z,14426.51,18.85,14403.69,GBP,Schneider Ltd,processing
po_8216959,REF-162744,2026-04-26T00:00:00Z,23904.84,10.42,23869.87,EUR,Smith and Sons,settled
po_1784190,REF-403537,2026-03-01T00:00:00Z,17890.4,4.82,17875.02,USD,Kelly-Murphy,settled
po_1155534,REF-603627,2026-01-18T00:00:00Z,21193.0,16.14,21171.89,EUR,"Howell, Hart and Swanson",failed
po_8355184,REF-408396,2026-03-29T00:00:00Z,3955.87,15.03,3953.17,GBP,"Murphy, Jordan and Whitney",failed
po_7441613,REF-434042,2026-01-08T00:00:00Z,9962.300000000001,19.79,9921.76,USD,"Edwards, Anderson and Taylor",pending
po_1495124,REF-827402,2026-02-19T00:00:00Z,17094.66,17.55,17059.28,EUR,Holmes and Sons,processing
po_3999094,REF-953478,2026-04-14T00:00:00Z,3903.96,12.92,3889.35,GBP,Nguyen-White,settled
po_2137192,REF-334528,2026-02-11T00:00:00Z,24459.22,19.37,24446.47,EUR,Mann Group,settled
po_3237797,REF-913450,2026-02-17T00:00:00Z,5649.2,6.99,5628.17,USD,Orozco Ltd,settled
po_6765873,REF-264038,2026-02-15T00:00:00Z,16694.7,12.15,16648.21,EUR,"Garza, Barker and Maddox",processing
po_9096157,REF-518557,2026-04-21T00:00:00Z,14084.099999999999,19.08,14043.88,GBP,Contreras LLC,processing
po_6607460,REF-646289,2026-03-01T00:00:00Z,1938.99,1.38,1912.02,GBP,Walters PLC,settled
po_6626848,REF-381903,2026-01-25T00:00:00Z,10605.34,16.44,10592.18,USD,Reynolds-Harris,pending
po_9979905,REF-809369,2026-04-04T00:00:00Z,22590.469999999998,15.71,22576.12,EUR,Reynolds LLC,failed
po_6429619,REF-242354,2026-04-13T00:00:00Z,13882.47,16.32,13856.24,GBP,Barrera Group,settled
po_7319220,REF-327153,2026-01-24T00:00:00Z,13723.06,14.49,13673.99,EUR,"Johnson, Harrison and Thomas",failed
po_2259739,REF-293334,2026-03-22T00:00:00Z,20272.59,19.16,20263.71,GBP,"Bates, Diaz and Lowe",failed
po_5487505,REF-220326,2026-03-05T00:00:00Z,20772.23,16.65,20740.76,EUR,"Dorsey, Patterson and Harrison",failed
po_9312041,REF-706837,2025-12-31T00:00:00Z,15016.55,17.56,14980.49,USD,"Collins, Gardner and Shaw",processing
po_5877165,REF-123802,2026-01-27T00:00:00Z,21302.06,8.56,21269.25,GBP,Li-Martinez,failed
po_9207371,REF-438650,2026-04-22T00:00:00Z,3645.49,2.79,3625.6,GBP,Randall-Kerr,pending
po_5117131,REF-980575,2026-04-14T00:00:00Z,16762.09,19.32,16745.79,GBP,"Snow, Rodgers and Miller",pending
po_7390281,REF-656165,2026-03-06T00:00:00Z,21045.02,4.38,21013.97,GBP,Davis PLC,processing
po_6777863,REF-534443,2026-01-30T00:00:00Z,10952.189999999999,13.06,10903.89,USD,"Cox, Fernandez and Baker",processing
po_7485646,REF-192201,2026-01-02T00:00:00Z,4079.33,11.86,4045.96,USD,Hickman-Walter,failed
po_9868236,REF-979691,2026-04-22T00:00:00Z,16704.11,13.6,16681.98,EUR,Smith-Abbott,processing
po_1025783,REF-369491,2026-04-05T00:00:00Z,22241.69,10.68,22213.68,EUR,"Salinas, Barnes and Cooper",pending
po_3390200,REF-591546,2026-02-26T00:00:00Z,9879.69,5.02,9872.16,USD,Prince-Martinez,pending
po_3765816,REF-901296,2026-04-23T00:00:00Z,3419.7200000000003,13.51,3369.96,USD,Smith-Ortiz,failed
po_3958594,REF-552959,2026-02-08T00:00:00Z,23434.489999999998,1.3,23393.73,EUR,"Graham, Ferguson and Hill",failed
po_5049131,REF-889385,2026-02-26T00:00:00Z,9235.85,13.14,9228.44,GBP,Todd-Oconnor,pending
po_9721090,REF-797475,2026-04-01T00:00:00Z,7829.089999999999,11.82,7779.4,USD,Gonzalez Inc,processing
po_8352238,REF-702083,2026-04-21T00:00:00Z,18673.120000000003,19.1,18663.65,USD,Hernandez-Diaz,failed
